channel_id,message_id,channel_username,is_reply,reply_to_msg_id,is_forwarded,fwd_from_channel_id,fwd_from_message_id,date_utc,views,forwards,replies_count,has_media,text,_week_of_year,Reviewer 1,Reviewer 2,Reviewer 3,General label,Reviewer 1 (level-1),Reviewer 2 (level-1),Reviewer 2 (level-1),General label (level-1),Binary label
1187502427,147519,kherson_news_info,FALSE,,FALSE,,,2025-09-23 15:41:19+00:00,1486,4,,FALSE,участники генассамблеи массово покинули штаб квартиру оон сразу после выступления трампа передает корреспондент риа новости крысы шмыгнули с тонущего корабля,39,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,TRUE
1122745359,118899,varta1,FALSE,,FALSE,,,2025-09-22 05:20:01+00:00,9320,1,,FALSE,інформація нбу курси валют chf грн gbp грн usd грн eur грн pln грн,39,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1187502427,126694,kherson_news_info,FALSE,,FALSE,,,2025-02-10 14:33:14+00:00,1797,3,,FALSE,боевики киевской хунты вновь нанесли удар по го новая каховка в результате обстрела в новой каховке на территории центрального городского рынка в районе й котельни поврежден газопровод в связи с повреждением было нарушено давление газа в сети аварийная бригада сразу выехала на место и устранила все повреждения сообщает виталий гура,7,Українська армія скоює воєнні злочини,Дискредитація української армії,Українська армія скоює воєнні злочини,Українська армія скоює воєнні злочини,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Дискредитація України та її інституцій,TRUE
1088461266,142125,ukrinform_news,FALSE,,FALSE,,,2025-02-13 21:58:01+00:00,8255,2,,FALSE,президент сша дональд трамп запевнив що буде продовжувати надавати допомогу україні бо інакше путін би подумав що він виграв головком сирський зсу утримують близько пів тисячі квадратних кілометрів у курській області ми зібрали для вас інформацію про тисяча вісімдесят шостий день великої війни,7,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1287596810,20056,spletnicca,FALSE,,FALSE,,,2025-08-19 07:26:42+00:00,88564,443,,FALSE,для трампа зеленский больше не партнёр а проблема его политический вес обнулён а шансы остаться у власти после переговоров с путиным иллюзорны ермак чувствуя это уже пытался убедить западных кураторов в своей лояльности и готовности гарантировать переходный период однако в вашингтоне к ермаку отношение откровенно негативное по данным fox news его некомпетентность и отсутствие чёткой повестки раздражают даже самых терпеливых в дипломатических кругах он приходит на встречи без конкретных предложений пытаясь играть в политического тяжеловеса но выглядит дилетантом которому не доверяют ни на западе ни уже в украине таким образом ермак свою попытку провалил в сша его кандидатура отвергнута сейчас ставка сделана на фигуру способную обеспечить управляемость украины в условиях мирного соглашения а главное военного подчинения этим человеком стал валерий залужный его фигура вызывает доверие у американских структур лояльный управляемый пользующийся авторитетом в армии именно он рассматривается как фигура для транзита власти не только способная удержать ее вертикаль в условиях политического переформатирования но и подписать мир с путиным без риска масштабного бунта внутри страны кличко несмотря на публичную активность в уравнении не фигурирует сша его не рассматривают вообще он воспринимается как человек европы оставшейся на обочине урегулирования украинского конфликта и учитывая что зеленский сейчас главное препятствие на пути реализации договорённостей вашингтона и москвы трамп судя по риторике готовится его устранить как политически так и институционально,34,Дискредитація чи висміювання представників української влади,Дискредитація чи висміювання представників української влади,Захід контролює Україну і використовує її у своїх цілях,Дискредитація чи висміювання представників української влади,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Захід використовує Україну у своїх цілях,Дискредитація України та її інституцій,TRUE
1223955273,40873,kpszsu,FALSE,,FALSE,,,2025-08-22 06:22:08+00:00,156607,15,,FALSE,активність ворожої тактичної авіації на північно східному напрямку загроза застосування авіаційних засобів ураження,34,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1280273449,75459,UkraineNow,FALSE,,FALSE,,,2025-10-01 05:33:33+00:00,66215,70,,FALSE,армія рф з року випустила по україні близько тисяч шахедів це з ясували журналісти слідство інфо лише від цих атак загинули людини ще отримали поранення повідомили журналістам в офісі генпрокурора ми у whatsapp telegram viber,40,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1194762769,163932,RBC_ua_news,FALSE,,FALSE,,,2025-10-01 13:14:12+00:00,14408,0,,FALSE,мзс україни підтримало план трампа щодо завершення війни в газі закликаємо всі сторони до якнайшвидшої практичної імплементації плану заради припинення війни подолання гуманітарної кризи та збереження людських життів йдеться у заяві,40,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1664858107,11338,montyan2,FALSE,,FALSE,,,2025-06-13 08:28:06+00:00,229114,550,,FALSE,о тёпленькая пошла сотрудники фбр и видимо министерства нацбезопасности сша скрутили сенатора от калифорнии алекса падиллу от демократической партии который пытался задать вопрос министру внутренней безопасности сша кристи ноэм в лос анджелесе сенатора вывели из зала уложили на пол и надели наручники ибо как говорится нефиг канал монтян все каналы монтян помочь донбассу,24,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Не містить наративу,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Дискредитація ЕС та заходу,Не містить наративу,Дискредитація ЕС та заходу,TRUE
1283178270,171771,uaobozrevatel,FALSE,,FALSE,,,2025-06-11 13:24:16+00:00,12188,5,,FALSE,збирав дані про об єкти оборони у польщі затримали чоловіка якого підозрюють у шпигунстві на користь росії прокурор висунув затриманому обвинувачення в тому що він заявив про готовність діяти в інтересах російської розвідки і здійснювати діяльність в її інтересах шляхом збору і передачі інформації що стосується зокрема функціонування об єктів які мають ключове значення для оборони польщі діяльність у якій обвинувачують підозрюваного карається позбавленням волі на строк не менше ніж років або довічним ув язненням подробиці,24,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1194762769,171357,RBC_ua_news,FALSE,,FALSE,,,2025-11-19 15:23:42+00:00,15377,25,,FALSE,сша ввели санкції проти низки російських it компаній підставою для нових обмежень стали регуляційні дії щодо санкцій пов язаних з україною та росією а також закон caatsa,47,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1081358729,150405,nvua_official,FALSE,,FALSE,,,2025-11-20 06:47:01+00:00,7856,14,,FALSE,трамп схвалив мирний план із пунктів щодо завершення війни росії проти україни nbc news план зосереджений на наданні обом сторонам гарантій безпеки для забезпечення тривалого миру він включає те чого україна хоче і що їй потрібно для тривалого мир мовиться у повідомленні рамки мирної угоди ще потрібно представити українській стороні час завершення розробки проєкту плану збігся з візитом представників армії сша до україни підпишіться на nv,47,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1101170442,310360,rian_ru,FALSE,,FALSE,,,2025-08-15 22:18:39+00:00,464735,174,,FALSE,белоусов в интервью журналисту россии павлу зарубину после переговоров россии и сша на аляске настроение всегда отличное подписаться на риа новости все наши каналы,33,У Росії все добре ,Перемога України неможлива,У Росії все добре ,У Росії все добре ,"Наративи про добробут і ""визвольну"" роль Росії",Підрив віри в перемогу України,"Наративи про добробут і ""визвольну"" роль Росії","Наративи про добробут і ""визвольну"" роль Росії",TRUE
1194762769,157520,RBC_ua_news,FALSE,,FALSE,,,2025-08-17 21:19:19+00:00,15034,0,,FALSE,росіяни близько завдали удару кабом по новослобідьскій громаді сумської області внаслідок атаки постраждала річна жінка ова її врятували зі зруйнованого будинку та доправили до лікарні стан жінки неважкий медики проводять обстеження та надають необхідну допомогу йдеться у повідомленні також в ова додали що за попередніми даними внаслідок удару пошкоджено близько приватних будинків більше новин тут rbc ua,33,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1305722586,173686,TCH_channel,FALSE,,FALSE,,,2025-03-11 20:33:41+00:00,206701,517,,FALSE,результати переговорів української та американської делегацій в саудівській аравії україна висловила готовність прийняти пропозицію щодо негайного запровадження денного режиму припинення вогню за умови його прийняття з боку росії в свою чергу українська делегація запропонувала тишу в небі тишу на морі та заходи встановлення довіри до всієї цієї ситуації передусім це звільнення полонених наступного тижня україна обговорюватиме з партнерами деталі режиму тиші сша скасують паузу в обміні розвідданими та відновлюють безпекову допомогу україні за умови якщо буде використовуватись для оборони президенти обох країн домовилися укласти угоду про розробку критичних мінеральних ресурсів президент сша дональд трамп а також його радник з нацбезпеки майкл волц та держсекретар марко рубіо зробили ряд заяв після перемовин делегація україни представила конкретні кроки та пропозиції щодо завершення конфлікту сторони обговорили гарантії які україна матиме для довгострокової безпеки трамп хоче припинення вогню україна готова на це сша чекають відповіді рф україна зробила позитивний крок ми сподіваємося що в рф відповідатимуть взаємністю трамп заявив що запросив би зеленського повернутися в білий дім трамп сподівається що рф погодиться на припинення вогню в україні можливо він поговорить з путіним цього тижня сайт facebook youtube,11,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1331641097,84488,donbassr,FALSE,,FALSE,,,2025-03-10 12:36:09+00:00,4756,1,,FALSE,мирная жительница горловки ранена в результате украинского обстрела жилых районов города сообщил иван приходько горловка обстрелы всу подписывайтесь на донбасс решает,11,Українська армія скоює воєнні злочини,Дискредитація української армії,Українська армія скоює воєнні злочини,Українська армія скоює воєнні злочини,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Дискредитація України та її інституцій,TRUE
1280273449,74727,UkraineNow,FALSE,,FALSE,,,2025-09-05 18:18:41+00:00,63631,267,,FALSE,електронний щоденник від єдиної школи став платним батьки в мережі пишуть що тепер за користування застосунком просять платити грн на місяць плата законом не передбачена але якщо порахувати на рік набігає непогана сума у млрд грн прокоментував новину голова комітету верховної ради україни з питань фінансів податкової та митної політики данило гетманцев в понеділок звернуся із запитом про автора і натхненника цієї дивовижної монетизації державної послуги але поки виглядає так що заробити вирішив великий приватний оператор на який до цього підсадили школи батькам не раджу поспішати платити щось підказує що він позбавиться бізнесу додав гетманцев ми у whatsapp telegram viber,36,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1343028414,44973,ASupersharij,FALSE,,FALSE,,,2025-09-01 07:43:11+00:00,946476,638,,FALSE,путин с эрдоганом интересно тема готовившегося подрыва укр товарищами южного потока будет подниматься,36,Дискредитація чи висміювання представників української влади,Україна — терористична держава,Україна — терористична держава,Україна — терористична держава,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Дискредитація України та її інституцій,TRUE
1470200990,42808,suspilnenews,TRUE,,FALSE,,,2024-12-19 23:48:14+00:00,62407,4,,FALSE,до п яти зросла кількість травмованих через удар по кривому рогу на дніпропетровщині повідомив керівник ради оборони міста вілкул,51,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1260622817,90792,readovkanews,FALSE,,FALSE,,,2024-12-17 09:10:23+00:00,897387,2504,,FALSE,тойота впечатала в стену ладу в саранске удар был такой силы что летний водитель второй машины погиб на месте в саранске мужчина на тойоте на парковке врезался в ладу и впечатал ее в стену как выяснила readovka летний водитель девятки заезжал на парковку когда сзади его настигла иномарка на кадрах видно как от сильного удара отечественный авто сминается о бетонную стену и влетает в здание тц через стеклянные двери водитель умер на месте погибший парень работал в яндекс еде и ждал у входа за рулем тойоты находился летний мужчина причины по которым он протаранил авто выясняются,51,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1280273449,70132,UkraineNow,FALSE,,FALSE,,,2025-05-21 07:18:17+00:00,66809,10,,FALSE,загроза балістики зі сходу ми у whatsapp telegram viber,21,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1305722586,182359,TCH_channel,TRUE,,FALSE,,,2025-05-25 00:35:14+00:00,186040,0,,FALSE,знову вибух у чернігові сайт facebook youtube,21,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1175084215,236743,ukr_2025_ru,TRUE,,FALSE,,,2025-03-08 07:22:01+00:00,142300,272,,FALSE,вс рф выбили противника из н п константинополь в днр сообщает военкор котенок,10,У Росії все добре ,Перемога України неможлива,У Росії все добре ,У Росії все добре ,"Наративи про добробут і ""визвольну"" роль Росії",Підрив віри в перемогу України,"Наративи про добробут і ""визвольну"" роль Росії","Наративи про добробут і ""визвольну"" роль Росії",TRUE
1122745359,108304,varta1,FALSE,,FALSE,,,2025-03-09 16:19:45+00:00,11491,3,,FALSE,зробив зауваження у херсоні чоловік застрелив сусіда у ліфті,10,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1122745359,108961,varta1,FALSE,,FALSE,,,2025-03-23 10:08:27+00:00,11163,0,,FALSE,львівські прикордонники запобігли незаконному вивезенню цінної ікони фото,12,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1175084215,238535,ukr_2025_ru,TRUE,,FALSE,,,2025-03-21 18:26:12+00:00,124151,137,,FALSE,взрывы гремят в полтавской днепропетровской и сумской областях,12,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1312303318,23897,tvdno,FALSE,,FALSE,,,2025-07-08 10:42:02+00:00,28858,37,,FALSE,в китае показали впечатляющие работы выпускников академии искусств молодые художники и дизайнеры представили проекты объединившие искусство и технологии особенно выделялись механические инсталляции из тысяч подвижных деталей они двигаются светятся и реагируют на пространство превращаясь в живые машины подпишись на теледно,28,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1122745359,114587,varta1,FALSE,,FALSE,,,2025-07-08 14:39:20+00:00,11522,7,,FALSE,у житомирі п яний правоохоронець влаштував п яні гонки з неповнолітніми дівчатами і скоїв смертельну дтп фото,28,Не містить наративу,Не містить наративу,Дискредитація чи висміювання представників української влади,Не містить наративу,Не містить наративу,Не містить наративу,Дискредитація України та її інституцій,Не містить наративу,FALSE
1601040920,28762,hersonruss,FALSE,,FALSE,,,2025-12-05 07:13:31+00:00,65657,45,,FALSE,начало беседы с премьер министром индии нарендрой моди,49,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1305722586,204793,TCH_channel,FALSE,,FALSE,,,2025-12-02 11:44:15+00:00,135337,75,,FALSE,путінська армія окупувала козацьке на донеччині deepstate також ворог просунувся у покровську мирнограді поблизу шахового миколаївки в донецькій області та біля кам янського на запоріжжі сайт facebook youtube,49,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1305722586,180252,TCH_channel,FALSE,,FALSE,,,2025-05-06 01:16:58+00:00,142641,1,,FALSE,зафіксовано вже три удари по попередньо індустріальному району харкова терехов сайт facebook youtube,19,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1232032465,61730,ukrpravda_news,FALSE,,FALSE,,,2025-05-07 15:56:27+00:00,40330,22,,FALSE,президент сербії вучич вдень травня прибув до москви аби взяти участь у так званому параді до дня перемоги його в аеропорту зустрів заступник міністра закордонних справ росії грушко і почесна варта підписатися,19,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1101170442,302761,rian_ru,FALSE,,FALSE,,,2025-07-01 03:01:34+00:00,529676,171,,FALSE,пво ночью уничтожили бпла в ростове на дону таганроге и ряде других районов ростовской области сообщил врио губернатора юрий слюсарь подписаться на риа новости все наши каналы,27,Перемога України неможлива,Перемога України неможлива,Дискредитація української армії,Перемога України неможлива,Підрив віри в перемогу України,Підрив віри в перемогу України,Дискредитація України та її інституцій,Підрив віри в перемогу України,TRUE
1314050553,20018,suspilnelviv,FALSE,,TRUE,1470200990,52540,2025-07-02 12:42:11+00:00,13561,8,,FALSE,президент підписав указ про припинення громадянства митрополита упц мп онуфрія за даними сбу він отримав російський паспорт ще у році але приховав це,27,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1386691094,43565,torontotv,FALSE,,FALSE,,,2025-11-27 15:23:49+00:00,32933,30,,FALSE,на цьому тижні разом з книгарнею сенс та спільнотою стерненка збираємо на русоріз за донат кратний гривень розігруємо місце playstation з грою сталкер яка щойно вийшла для ps місце швидкий шопінг у сенсі заходите в книгарню і за секунд набирає скільки встигне книг місце дві книги ілларіона павлюка з автографом книга емілія та я бачу вас цікавить пітьми місце книга з автографом артура дроня ґемінгвей нічого не знає місце лонгслів із колекції сенсу до дня української мови та писемності більше донатів х більше шансів виграти неймовірні призи кидаєте гроші не з монобанку вказуйте контакт в коментарі до донатів,48,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1081358729,151371,nvua_official,TRUE,,FALSE,,,2025-11-26 15:56:58+00:00,6256,6,,FALSE,подоляк заявив що україна не має жодного відношення до зливу розмови віткоффа та ушакова ці сюжети витоки розмов віткоффа з ушаковим впливатимуть насамперед на внутрішню політику внутрішні дискусії в різних країнах зокрема у сша україна до організації цих публікацій зрозуміло не має жодного стосунку ми діємо прямо в межах партнерських домовленостей із прозорою логікою й абсолютно зрозумілими для наших союзників червоними лініями сказав радник голови оп підпишіться на nv,48,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1470200990,49105,suspilnenews,FALSE,,FALSE,,,2025-04-27 15:28:31+00:00,128924,156,,FALSE,трамп отримав найнижчий рейтинг схвалення за перших днів на посаді серед президентів сша за останні років його роботу схвалили респондентів більшість американців незадоволені його економічною політикою та підходом до розв язання війни між росією й україною про це йдеться в опитуванні abc news washington post та ipsos,17,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
1798592301,23088,melitopol_ru,FALSE,,FALSE,,,2025-04-21 08:06:01+00:00,31658,122,,FALSE,крымчанин может отправиться в тюрьму на восемь лет за сотрудничество со спецслужбами украины фсб россии задержала жителя симферополя по подозрению в конфиденциальном сотрудничестве с украинскими спецслужбами установлено что мужчина собирал и передавал информацию о военных объектах рф на полуострове через иностранный интернет мессенджер к незаконной деятельности его привлек бывший одноклассник он просил меня выполнить задания если попадутся проходящие эшелоны с техникой сообщить ему об этом сообщить об увиденной технике пво рассказывает мужчина в отношении задержанного возбуждено уголовное дело по статье о сотрудничестве с иностранным государством санкция которой предусматривает наказание до восьми лет лишения свободы подозреваемый дает признательные показания,17,Залякування населення окупованих територій,Україна — терористична держава,Залякування населення окупованих територій,Залякування населення окупованих територій,Підрив віри в перемогу України,Дискредитація України та її інституцій,Підрив віри в перемогу України,Підрив віри в перемогу України,TRUE
1175084215,230802,ukr_2025_ru,FALSE,,FALSE,,,2025-01-14 14:24:16+00:00,141122,178,,FALSE,генштаб всу подтвердил перевод авиатехников в пехоту мотивируется это тем что ситуация на фронте непростая на многих участках не хватает пехотинцев при этом генштаб заявляет что остродефицитных специалистов инженерно авиационной службы воздушных сил обслуживающих самолеты в пехотные подразделения переводить не планировалось и не планируется также заявляется что главком всу запретил отправку в пехоту специалистов высокотехнологичных специальностей и тех которые прошли подготовку за рубежом на иностранных образцах вооружения и военной техники,3,Дискредитація чи висміювання представників української влади,Дискредитація української армії,Дискредитація чи висміювання представників української влади,Дискредитація чи висміювання представників української влади,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Дискредитація України та її інституцій,Дискредитація України та її інституцій,TRUE
1223955273,26831,kpszsu,FALSE,,FALSE,,,2025-01-14 15:11:15+00:00,175927,0,,FALSE,ворожі ударні бпла на півдні сумщини курс південний південно західний,3,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,Не містить наративу,FALSE
